12/14/2015,54.330002
12/15/2015,55.66
12/16/2015,55.540001
12/17/2015,56.360001
12/18/2015,55.77
12/21/2015,54.880001
12/22/2015,54.990002
12/23/2015,55.700001
12/24/2015,55.860001
12/28/2015,55.349998
12/29/2015,56.290001
12/30/2015,56.470001
12/31/2015,56.040001
1/4/2016,54.32
1/5/2016,54.93
1/6/2016,54.32
1/7/2016,52.700001
1/8/2016,52.369999
1/11/2016,52.509998
1/12/2016,52.759998
1/13/2016,53.799999
1/14/2016,52
1/15/2016,51.310001
1/19/2016,51.48
1/20/2016,49.98
1/21/2016,51
1/22/2016,51.41
1/25/2016,51.939999
1/26/2016,51.790001
1/27/2016,52.009998
1/28/2016,51.860001
1/29/2016,54.73
2/1/2016,54.880001
2/2/2016,54.169998
2/3/2016,53.25
2/4/2016,52.099998
2/5/2016,51.939999
2/8/2016,49.549999
2/9/2016,49.02
2/10/2016,49.889999
2/11/2016,48.68
2/12/2016,50.25
2/16/2016,50.900002
2/17/2016,51.490002
2/18/2016,52.330002
2/19/2016,51.970001
2/22/2016,52.279999
2/23/2016,52.34
2/24/2016,50.689999
2/25/2016,51.73
2/26/2016,52.599998
2/29/2016,51.349998
3/1/2016,50.970001
3/2/2016,52.41
3/3/2016,52.970001
3/4/2016,52.400002
3/7/2016,51.560001
3/8/2016,50.799999
3/9/2016,51.889999
3/10/2016,52.93
3/11/2016,53
3/14/2016,52.709999
3/15/2016,52.75
3/16/2016,53.450001
3/17/2016,54.209999
3/18/2016,54.919998
3/21/2016,53.25
3/22/2016,53.610001
3/23/2016,54.110001
3/24/2016,53.84
3/28/2016,54.209999
3/29/2016,53.66
3/30/2016,54.93
3/31/2016,54.950001
4/1/2016,55.049999
4/4/2016,55.43
4/5/2016,55.189999
4/6/2016,54.360001
4/7/2016,54.869999
4/8/2016,54.669998
4/11/2016,54.490002
4/12/2016,54.369999
4/13/2016,55.119999
4/14/2016,55.220001
4/15/2016,55.299999
4/18/2016,55.490002
4/19/2016,56.630001
4/20/2016,56.290001
4/21/2016,55.799999
4/22/2016,51.91
4/25/2016,51.779999
4/26/2016,52.259998
4/27/2016,51.48
4/28/2016,50.619999
4/29/2016,49.349998
5/2/2016,50
5/3/2016,50.34
5/4/2016,49.84
5/5/2016,49.869999
5/6/2016,49.919998
5/9/2016,50.490002
5/10/2016,50.330002
5/11/2016,51.130001
5/12/2016,51.200001
5/13/2016,51.439999
5/16/2016,50.799999
5/17/2016,51.720001
5/18/2016,50.48
5/19/2016,50.470001
5/20/2016,50.48
5/23/2016,50.599998
5/24/2016,50.700001
5/25/2016,51.919998
5/26/2016,51.93
5/27/2016,51.919998
5/31/2016,52.259998
6/1/2016,52.439999
6/2/2016,52.639999
6/3/2016,52.380001
6/6/2016,51.990002
6/7/2016,52.240002
6/8/2016,52.02
6/9/2016,52
6/10/2016,51.049999
6/13/2016,49.580002
6/14/2016,49.900002
6/15/2016,49.779999
6/16/2016,49.52
6/17/2016,50.41
6/20/2016,50.639999
6/21/2016,50.200001
6/22/2016,51.080002
6/23/2016,51.279999
6/24/2016,49.810001
6/27/2016,49.099998
6/28/2016,48.919998
6/29/2016,49.91
6/30/2016,50.720001
7/1/2016,51.130001
7/5/2016,50.830002
7/6/2016,50.779999
7/7/2016,51.419998
7/8/2016,51.73
7/11/2016,52.5
7/12/2016,52.939999
7/13/2016,53.560001
7/14/2016,53.84
7/15/2016,53.950001
7/18/2016,53.700001
7/19/2016,53.709999
7/20/2016,56.150002
7/21/2016,55.98
7/22/2016,56.080002
7/25/2016,56.470001
7/26/2016,56.52
7/27/2016,56.610001
7/28/2016,56
7/29/2016,56.259998
8/1/2016,56.599998
8/2/2016,56.849998
8/3/2016,56.68
8/4/2016,56.799999
8/5/2016,57.650002
8/8/2016,58.060001
8/9/2016,58.169998
8/10/2016,58.16
8/11/2016,58.029999
8/12/2016,58.029999
8/15/2016,58.009998
8/16/2016,57.610001
8/17/2016,57.540001
8/18/2016,57.419998
8/19/2016,57.43
8/22/2016,57.599998
8/23/2016,57.900002
8/24/2016,57.799999
8/25/2016,57.880001
8/26/2016,58.279999
8/29/2016,58.18
8/30/2016,57.98
8/31/2016,57.650002
9/1/2016,57.009998
9/2/2016,57.669998
9/6/2016,57.779999
9/7/2016,57.470001
9/8/2016,57.630001
9/9/2016,56.790001
9/12/2016,56
9/13/2016,56.5
9/14/2016,56.389999
9/15/2016,56.150002
9/16/2016,57.630001
9/19/2016,57.27
9/20/2016,57.349998
9/21/2016,57.509998
9/22/2016,57.919998
9/23/2016,57.869999
9/26/2016,57.080002
9/27/2016,56.93
9/28/2016,57.880001
9/29/2016,57.810001
9/30/2016,57.57
10/3/2016,57.41
10/4/2016,57.27
10/5/2016,57.290001
10/6/2016,57.740002
10/7/2016,57.849998
10/10/2016,57.91
10/11/2016,57.889999
10/12/2016,57.110001
10/13/2016,56.700001
10/14/2016,57.119999
10/17/2016,57.360001
10/18/2016,57.529999
10/19/2016,57.470001
10/20/2016,57.5
10/21/2016,60.279999
10/24/2016,59.939999
10/25/2016,60.849998
10/26/2016,60.810001
10/27/2016,60.610001
10/28/2016,60.009998
10/31/2016,60.16
11/1/2016,59.970001
11/2/2016,59.82
11/3/2016,59.529999
11/4/2016,58.650002
11/7/2016,59.779999
11/8/2016,60.549999
11/9/2016,60
11/10/2016,60.48
11/11/2016,58.23
11/14/2016,59.02
